RegionID,RegionName,State,Metro,CountyName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02
9840,Agoura Hills,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,2132,255600,261300,266200,268500,269900,272300,274500,275600,277600,281700,284400,284000,283000,283300,283300,284900,287800,287900,286800,286700,288700,293600,300300,303400,303600,304300,307900,313300,318200,320000,320800,320900,320400,319900,321800,325700,330900,335500,338500,341300,344900,350200,355800,361500,364800,366900,370700,375900,376300,375600,376500,379400,383100,388000,392800,396900,398700,401100,405400,410300,413900,413000,409300,407600,408700,410300,413200,417000,423300,432000,439400,444600,449600,451800,453200,456600,460500,465400,473600,486000,498100,506200,513100,521400,529600,540700,550400,553900,556800,567100,581900,597500,611500,621700,625500,630500,641100,659100,681900,706100,723400,731300,733500,732400,733000,737600,745400,755300,768700,781900,793300,802200,813900,823700,825400,823200,822000,821900,824200,828800,833300,836800,839000,837300,830900,825600,824900,823700,819000,815500,815600,816200,815300,813000,806900,801100,795900,787100,777300,768200,759000,748700,736400,720200,704300,690600,677600,666600,660300,656000,651700,649400,647200,644000,641000,638700,636300,631500,627000,625800,627400,628700,630200,632300,640200,649200,649000,637300,626400,619700,617500,617300,617600,615500,611000,607000,604200,602900,607400,614500,610400,598500,589400,582400,573400,572900,577500,578200,574500,572600,568200,565900,571200,583600,596500,607200,613300,613500,614400,619900,625600,630300,639400,653600,668400,683500,695900,702900,708400,716100,721600,724200,726000,726800,726500,728000,728600,727300,729100,736700,744900,750600,753300,751100,747900,747300,753400,760200,769900,779700,784000,782500,781700,778600,775700,777100,780000,782800,786000,788400,790700,793300,793900,792600,792800,793000,794500,797100,799500,799200,799700,802900,809800,816000,818000,819700,825900,834500,841300,850300,859500,865500,867500
118878,West Carson,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,2240,144900,144900,144800,144500,144300,144800,146200,147500,148400,149100,149900,150500,151200,151400,151400,151300,151700,152500,152900,153400,154400,155500,156500,158000,159700,160900,161500,162300,163600,165100,166800,168900,171500,173400,174600,175100,175200,175300,176000,176400,175900,175600,175800,176100,176500,177600,179500,182800,186300,188400,190200,192300,193400,193800,194900,196400,198100,200800,203700,206100,209300,213000,215400,217100,218300,218800,219800,222400,224800,226500,228500,231600,235000,238900,242800,246400,250400,255100,259600,263700,267800,271800,276000,279800,282700,286200,292200,300800,310100,317400,322400,326100,330500,337800,345100,349800,354900,363400,373900,383800,393100,402200,411400,419200,427100,434500,441500,447700,453500,457900,461100,464400,470300,479100,488500,497100,503500,506800,508700,512000,515400,517100,517900,517700,516700,515200,512800,511100,512800,516800,520300,522400,524000,524000,521600,517100,511800,505900,499800,492700,483600,472900,460600,447400,432500,416800,402500,391900,384400,378500,372600,366200,361200,357500,353200,347400,341300,334700,329200,326000,324900,325200,327400,332100,330400,324400,322900,326600,328600,331300,333100,333400,331900,326800,319500,312400,307400,303400,299900,298100,300200,302700,303200,300600,296100,292500,290800,290200,291800,294700,295800,295400,295600,296700,298600,301200,303700,305900,307400,310200,315000,319400,321900,325000,329300,335100,341100,345200,347200,350700,355900,358300,358300,361100,366700,370000,371500,374000,376600,379300,383000,385600,385800,385100,385900,387700,390300,391700,392000,393000,396100,398700,401600,405700,409300,412800,417400,421200,424300,427000,427600,423900,425200,432000,436800,438900,444600,449200,452600,457400,462000,468700,477800,481900,480400,482200,486800,490200,492200,494500,498000,501700,504100
36502,South El Monte,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,2277,134600,134400,134200,134400,134900,134800,134100,134300,135100,135900,136600,137100,137200,136800,136100,135400,135300,135400,135600,135800,136600,138300,139700,140500,141100,141400,141400,141800,142200,142300,143000,144300,145000,145100,145200,145500,146000,147100,148000,148200,148300,148600,149200,149400,149500,149900,150800,152000,153500,155500,157100,158500,159500,160800,162300,164000,165400,167300,169300,170100,170000,170000,170700,171400,172200,172700,173700,175500,177700,180300,183600,187100,190300,193400,197500,202100,206500,211300,215200,217400,219500,222600,225900,229700,234100,238000,240600,242600,245100,248700,253100,257700,262900,267700,272400,278100,284600,291600,300400,310800,320400,328300,334500,340300,347000,353500,359100,365200,372500,380500,387500,394600,402400,410700,420500,432100,440100,443000,444600,445500,445200,446400,448700,449700,450400,450700,448400,446000,445900,448300,453100,457800,460400,460400,458700,455700,452000,448000,444400,438400,427800,416400,406400,397200,388800,380600,371000,362000,354600,347600,341400,335900,329900,324000,318500,313300,307600,301200,296300,293900,291700,289400,288000,287400,290800,297600,301900,301400,301500,303100,305200,305900,306800,307700,308600,309700,310500,309300,307300,306900,306700,306000,304200,301800,299500,297700,296000,294800,293600,292500,291900,292000,292800,294900,297600,300600,304100,308300,311500,313800,316200,318600,321700,326700,331500,335900,342100,349700,354600,356800,358400,361400,365100,370000,375800,381100,385500,389100,390900,391200,392400,395300,398800,399900,398800,398400,399800,402300,404900,406900,407900,409000,410500,411200,411000,412000,413800,415100,417600,421300,424700,427300,430600,434000,436000,436200,437600,441000,444000,445100,445600,447500,450900,454400,456300,456800,458300,462100,468100,474400,479400,483300,486400
53027,Lomita,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,2302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486600,481800,474900,471200,468000,464100,463400,463300,458500,454800,453300,451300,447300,443000,440300,440000,438000,434900,433700,435200,436800,437900,440100,443800,446800,448500,451400,457900,464300,466300,469300,476400,483700,490300,499300,508000,515500,524000,532300,536200,535400,534100,533500,535300,540400,546600,550000,552600,558600,564800,568400,569400,568700,568200,571600,574500,574300,572400,570800,572000,575200,577900,580300,583200,585500,587300,587700,591100,599000,607100,610100,610500,612700,617600,622600,628400,632400,634900,638000,641200,643700,647400,653200,658700,663700,668400,672500,677300,681500,686100,690700
46080,La Canada Flintridge,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,2315,412100,413000,414200,413800,412300,411700,411300,413000,415400,417600,419400,421100,423600,429400,436200,441500,445200,449200,453200,459200,466200,471500,474700,478500,481800,485400,491300,500000,509300,519500,528200,533000,534500,535800,539700,545600,550900,554600,560400,567700,573900,578000,581700,583100,585900,592000,597400,599600,602000,605900,611200,617800,625300,629100,628600,626800,626700,629400,637300,646300,653800,657500,657200,655300,653500,655300,661600,667500,670000,672900,677800,683300,688900,692300,692400,694100,701800,713000,729800,751700,771200,785400,798700,812100,821800,830000,838100,842000,842200,851600,867000,883600,900000,917700,929800,936600,942400,951900,963200,975500,994300,1011600,1018100,1021000,1029900,1040900,1055200,1079100,1105000,1129500,1163600,1207900,1238400,1244200,1243800,1241400,1241900,1242300,1240300,1236600,1245800,1256900,1262900,1263300,1267400,1274800,1280400,1285300,1288700,1289900,1294700,1304400,1316700,1330100,1337600,1338900,1332800,1320400,1311600,1303900,1285100,1263200,1244900,1229900,1215500,1201900,1182300,1161900,1147600,1142900,1140800,1137800,1130900,1125200,1121500,1115400,1102500,1087500,1077200,1077500,1083800,1090200,1093600,1092700,1103500,1124000,1132000,1120000,1108000,1098300,1089100,1079000,1073500,1065800,1058200,1057600,1062700,1066500,1068700,1066000,1061900,1060000,1062400,1065500,1067700,1071100,1066700,1062600,1063400,1063000,1054000,1053800,1058800,1071900,1082500,1086300,1080900,1075800,1081400,1097600,1107400,1107900,1124600,1160400,1192700,1212000,1237600,1259000,1272100,1285100,1297500,1297600,1299500,1306900,1320500,1333200,1342600,1354000,1369800,1379500,1380700,1379700,1384700,1391300,1397400,1407900,1424600,1440300,1455600,1461700,1464700,1474100,1489900,1507000,1515300,1511600,1508000,1511600,1517400,1529100,1546700,1562800,1560500,1562400,1583300,1612200,1645200,1688700,1717800,1729700,1726200,1714400,1706500,1706200,1708400,1711100,1717700,1729100,1752700,1782200,1803200,1816400,1829400
24435,Duarte,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,2387,137600,136800,135600,134400,133900,134000,134200,134500,135200,136300,137300,137700,137700,137400,137300,137800,138200,138300,138900,139300,138800,138400,138600,139200,140100,141400,142300,142700,143100,144300,145700,146700,147200,147400,147700,148500,149600,151600,153700,154700,155600,156500,157100,157700,159100,161100,162900,164200,165100,165500,166000,167200,168100,169100,170800,172400,173800,176000,177900,179700,182600,186200,189100,190800,192200,193600,194900,196800,199800,203000,206000,209700,213400,215400,216700,220200,225200,228800,231600,235300,239100,242100,246500,252300,256400,259300,263000,266400,269800,274900,281900,289300,296800,304500,312300,319900,327300,335000,343400,351300,359000,366300,372200,376600,381700,387100,392200,396800,402300,409800,418100,426700,435300,441900,445500,447800,449800,451100,451600,452200,454100,458200,465100,471900,474400,474300,474800,476200,478100,479400,479500,479200,480000,479800,477400,473000,467700,462900,459200,454100,447800,442400,434800,423100,410600,398700,386500,376500,369000,362500,356400,350400,345900,343000,339600,335300,330800,325000,318800,315300,314600,315200,315800,318000,314600,307900,305500,307400,306500,306500,308000,308400,308100,309200,310600,310800,312700,314000,313100,311100,310900,311400,311000,307800,303000,298000,294300,291600,290100,290300,291300,291600,292500,294200,295400,297900,301700,304100,304700,307100,311300,315600,321300,328300,334400,340200,347000,352900,357900,363800,370100,374300,377400,379400,380100,382700,387900,391300,393600,397200,400900,403700,405000,404300,405200,408600,412100,413600,415000,416400,417500,417400,416200,415100,415300,417400,420900,424800,427800,430000,431500,431800,435200,440800,443200,443000,445500,448900,451300,453200,454800,457200,461900,467400,470300,470900,473000,477200,480800,482000,483100,486500,490700
29712,Hermosa Beach,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,2459,324500,320700,319800,319900,319700,320000,320600,322000,324600,327300,328700,328800,329300,332300,336500,340900,344300,347900,351600,357000,364900,373800,380100,384400,390100,398400,405700,409500,412800,418800,425900,430400,433200,435900,439100,442100,444300,445300,446500,448800,452100,453500,456300,463200,471500,476300,480600,489000,504300,516900,522400,524900,528400,529700,529200,528500,528200,529700,532700,534900,534400,532400,531500,535300,543000,550000,555000,561900,568900,575100,580400,584300,587000,593000,601400,613800,625800,635700,643800,650300,654100,660900,671400,684600,694300,696300,695400,698300,708700,723200,737700,753400,774300,793700,808600,820600,835300,854400,875700,892700,903600,915700,931300,941000,941300,943300,954300,969900,983200,999300,1024000,1044700,1060500,1079700,1098400,1108100,1115800,1117200,1110200,1106600,1113500,1123800,1130200,1128600,1115600,1095500,1077400,1066800,1060700,1060800,1067700,1074100,1077500,1080100,1077300,1070100,1064400,1061300,1057500,1052000,1045700,1039400,1029900,1015400,1000600,986700,974300,965800,960700,955600,952100,950700,950200,949400,946400,940200,930500,918200,904300,893100,888000,888400,893300,902100,906700,905100,902100,899000,895100,891400,888600,888000,887800,885400,881100,876400,877300,880300,877300,872300,868400,862300,860900,864000,866100,863700,861800,861300,859600,856800,863200,874100,881800,891500,901700,912500,922500,928500,925800,927800,934400,945300,957200,971700,986600,1008900,1042000,1069000,1081600,1088100,1090600,1082500,1079300,1091800,1113800,1133900,1149300,1158600,1167300,1178500,1184500,1188500,1195700,1203600,1216900,1229300,1227200,1225800,1245700,1271800,1290300,1308100,1324200,1334100,1349100,1371200,1387200,1396000,1407500,1426600,1439700,1439400,1406700,1370000,1371100,1408200,1438500,1457400,1465500,1467200,1468400,1469900,1474200,1481700,1490800,1492600,1495600,1503500,1527200,1557000,1578600,1585400,1590500
396551,La Crescenta-Montrose,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,2474,212700,214700,215500,215700,216900,218500,220700,223700,226000,228600,231700,233700,234600,235600,236800,238000,239500,241000,242800,244800,247300,249800,251400,252600,253900,256000,258000,259700,262000,265600,269300,271900,272600,273100,274000,274100,273600,273800,276100,281100,287300,291600,294300,296100,298300,300700,302900,305700,308500,311000,313800,316000,316200,316600,318500,321900,326300,330700,335400,340700,344300,345300,344400,343200,342400,343200,345600,348900,352300,355800,359300,364500,372800,382000,389900,396100,402000,408300,414300,418700,422500,426500,430800,434800,440300,446900,454200,464100,476300,487500,496500,504700,512500,522000,533100,543600,552300,562000,571800,579100,583200,583400,581200,583800,593500,604500,614400,625600,635700,642800,650000,660000,671100,684100,698700,711500,718300,721000,722100,721100,718000,718500,723500,726300,723100,719200,717500,714300,707200,701800,701200,702800,705500,706800,703400,698800,697000,694600,691100,686300,679700,671100,660800,649700,638500,628600,619800,612800,607600,604400,601500,600300,598700,595800,593100,591700,589300,585100,581400,579400,580700,584400,587100,586100,591100,598200,600000,596100,594200,593800,593600,590400,586800,583400,580600,579600,577600,576000,574300,570100,565200,561600,557400,554700,553600,549500,543800,538300,535300,536800,541000,543000,543700,544900,547200,550400,552300,553700,557600,562900,567700,570200,571300,578100,590700,604400,618600,631400,637800,643100,647300,649300,649300,652500,660900,673800,683200,688600,691800,695000,696200,697000,698300,702100,705900,707300,708300,711600,715000,716200,715600,715100,719100,727200,736900,745900,751000,752700,754900,758300,762400,766600,778000,792100,799100,799300,803000,810100,816400,819100,821600,825200,828300,831000,829400,825100,827400,835200,842200,849000,855200,861300,866700
118994,Willowbrook,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,2547,112400,113000,114500,115000,114900,114300,114000,114500,115800,117100,118000,118600,119000,119400,120000,121000,122100,123500,124700,125700,126300,127000,128200,129400,130200,130200,129400,128300,127500,127200,127400,127800,127700,127300,127000,127700,128400,128900,129000,129400,130200,130800,131100,131300,131800,133000,134500,136000,137000,137000,137000,137800,138200,137900,137600,137000,137000,137800,138700,139300,140000,141000,141800,142600,143300,143900,144400,145200,146400,147800,148600,149100,150100,151400,152000,151700,151900,152900,153900,155000,156600,158500,160800,163700,166300,168500,171300,175000,179600,184500,188500,192000,195200,198400,201900,205700,210400,217600,225500,232700,239400,246300,254400,263100,270100,275200,280300,286200,292600,298600,305900,313800,320400,327300,336100,345000,352100,357400,362900,369100,374200,379300,387300,396200,402400,405800,408300,412100,415200,416500,418100,420800,422600,422700,420800,418300,416500,414500,411600,408300,401500,393000,385000,377800,368000,356100,343000,331500,322000,313300,304500,296500,286800,276000,267000,259800,251200,241800,232800,225200,219200,213200,207100,199500,202200,213000,217900,213400,212400,214000,214400,213300,212900,213800,214600,215700,213200,207900,205300,206100,207600,209100,209700,209000,207800,207100,207100,207200,206700,206500,206400,207000,207800,209200,212600,216200,218200,219400,220700,222000,222600,223600,225600,228700,231600,235400,239500,243100,245600,248300,251200,253700,255900,258400,261900,266100,268900,270600,272600,275900,279600,282000,283100,285100,286700,288200,291200,294300,295300,295800,299400,305300,310000,312400,315200,319200,322500,323700,325200,329300,334500,338100,337100,336000,338600,343500,348700,355200,360000,362200,364100,367700,372000,375800,378400,380000,382700,386800,390500,395000,398100,398700,399400
55753,El Segundo,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,2641,249300,250200,250200,250900,252700,253700,254700,256000,256300,256600,258400,260100,260900,261100,261800,263300,264500,265300,267000,270500,275700,281200,285800,290400,294500,297900,301100,304200,306400,309500,313000,315200,315900,316900,316900,314900,311000,310600,315400,320800,324300,326900,328000,329800,333900,339600,346500,353200,359600,363500,364800,368100,375500,383800,391100,395400,395200,394300,393800,394700,395700,398700,403700,407700,407200,405400,405900,408300,413800,420300,426700,432700,440300,445400,447200,449100,454000,460300,467200,474800,480800,483600,484100,485700,491400,499800,505700,511700,520500,531600,545400,562600,580100,595700,608900,618600,627900,641300,657700,670900,680600,683800,682700,684200,691500,701900,716900,734500,747900,759800,775300,789900,799100,809900,817600,814100,805100,800500,802300,807600,810200,809000,804900,799600,795300,793700,792100,791100,791000,791700,791700,791500,791400,787000,778600,771600,767700,764400,761900,756900,753500,751400,745900,735500,727300,720200,713100,707000,701800,697100,693300,689300,686600,687100,686800,682400,675700,667900,662600,664200,669300,674300,677200,680400,678500,674200,673100,672600,667400,664500,665000,670200,678700,683300,682800,687300,693700,693600,685800,685000,690500,694200,696200,690300,676900,666300,668100,673100,673900,666500,660200,659100,665900,679500,693300,702600,707500,710000,711900,716500,724500,734700,746000,754500,760400,766900,772000,778000,787900,793600,786800,775600,769000,769600,771000,771900,772700,772100,769700,769900,773000,779600,787300,791400,799500,816000,839000,864200,884400,895100,902300,907800,908000,909700,921600,938700,953500,968200,986100,997600,1004300,1012400,1031500,1053500,1070900,1088700,1108100,1117700,1120600,1127600,1138200,1150000,1159800,1169800,1172400,1165700,1164000,1175500,1188200,1201900,1217300,1230600,1235900
30267,Artesia,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,2713,149600,150000,149600,148900,148800,149000,149200,149700,150100,150500,151000,151500,151400,150800,150600,150400,150100,150000,150300,150900,152400,154300,156100,157100,158000,159500,160800,161500,162000,163100,164700,165600,166100,166800,168100,169400,170400,170700,170800,170500,170400,171300,173100,175500,177800,180100,182100,184200,186400,189200,192300,195400,197200,197700,198300,200800,204000,206200,206900,207400,207700,208000,209800,213900,219000,223700,226700,228100,229000,231400,234800,238300,241400,244900,248400,251600,253800,256400,261000,266700,271300,275400,280000,285500,292300,297800,301700,306500,313300,318600,322500,326900,333300,341100,350300,359800,368400,377100,385700,393500,401000,408100,414300,419200,424100,428900,433000,437300,443500,452400,461600,470200,479900,493100,505700,515800,522200,524400,526300,531300,535200,538700,542500,544100,541700,536300,530100,525000,523100,524900,526700,524200,522600,520800,517100,510000,501400,494000,490000,484600,475500,464300,452400,440300,427900,415800,404200,395100,388800,383600,379000,375400,371800,368100,364600,361000,357100,352300,347600,345500,344700,343600,342300,341400,341900,343700,346500,349900,351300,350700,351600,353000,355300,356900,356000,354700,355700,355700,352300,347300,343100,339700,334700,328700,322500,318800,318300,319300,318400,318000,319300,319700,318900,320700,326000,331500,334500,336000,336600,336600,337800,340600,343300,346000,352200,361400,371400,379500,386100,389300,390000,390100,391100,392200,394000,398700,404800,409300,412600,417400,421400,423800,425800,427500,427800,427700,429900,434600,438100,437100,437300,439500,441900,444600,449700,455100,458700,461700,466400,472800,478800,485000,483600,478400,479300,486200,491900,497900,504400,510600,516800,522800,528300,532400,537400,541600,543900,546400,549000,552200,557800,564600,568100
